,score,species,raw_position,strand,align_position,motif
17629,-6.140227317810059,VT65128|0|MEMB003D|-|603,19,negative,195,bcd_FlyReg.fm
17630,1.0925933122634888,VT65128|0|MEMB003D|-|603,20,positive,196,bcd_FlyReg.fm
17631,-6.140227317810059,VT65128|0|MEMB003D|-|603,20,negative,196,bcd_FlyReg.fm
17632,1.0925933122634888,VT65128|0|MEMB003D|-|603,21,positive,197,bcd_FlyReg.fm
17633,-6.140227317810059,VT65128|0|MEMB003D|-|603,21,negative,197,bcd_FlyReg.fm
17634,1.0925933122634888,VT65128|0|MEMB003D|-|603,22,positive,198,bcd_FlyReg.fm
17635,-6.140227317810059,VT65128|0|MEMB003D|-|603,22,negative,198,bcd_FlyReg.fm
17636,1.0925933122634888,VT65128|0|MEMB003D|-|603,23,positive,199,bcd_FlyReg.fm
17637,-6.140227317810059,VT65128|0|MEMB003D|-|603,23,negative,199,bcd_FlyReg.fm
17638,-2.155334234237671,VT65128|0|MEMB003D|-|603,24,positive,200,bcd_FlyReg.fm
17639,-8.555264472961426,VT65128|0|MEMB003D|-|603,24,negative,200,bcd_FlyReg.fm
17640,0.09259329736232758,VT65128|0|MEMB003D|-|603,25,positive,201,bcd_FlyReg.fm
17641,-4.140227317810059,VT65128|0|MEMB003D|-|603,25,negative,201,bcd_FlyReg.fm
17642,-2.155334234237671,VT65128|0|MEMB003D|-|603,26,positive,202,bcd_FlyReg.fm
17643,-6.140227317810059,VT65128|0|MEMB003D|-|603,26,negative,202,bcd_FlyReg.fm
17644,0.04629964381456375,VT65128|0|MEMB003D|-|603,27,positive,203,bcd_FlyReg.fm
17645,-3.345811367034912,VT65128|0|MEMB003D|-|603,27,negative,203,bcd_FlyReg.fm
17646,-4.155333995819092,VT65128|0|MEMB003D|-|603,28,positive,204,bcd_FlyReg.fm
17647,-6.403261661529541,VT65128|0|MEMB003D|-|603,28,negative,204,bcd_FlyReg.fm
17648,-3.155334234237671,VT65128|0|MEMB003D|-|603,29,positive,205,bcd_FlyReg.fm
17649,-1.892299771308899,VT65128|0|MEMB003D|-|603,29,negative,205,bcd_FlyReg.fm
17650,-0.9537003636360168,VT65128|0|MEMB003D|-|603,30,positive,206,bcd_FlyReg.fm
17651,0.06922604143619537,VT65128|0|MEMB003D|-|603,30,negative,206,bcd_FlyReg.fm
17652,4.317153453826904,VT65128|0|MEMB003D|-|603,31,positive,207,bcd_FlyReg.fm
17653,-1.953700304031372,VT65128|0|MEMB003D|-|603,31,negative,207,bcd_FlyReg.fm
17654,-3.155334234237671,VT65128|0|MEMB003D|-|603,32,positive,208,bcd_FlyReg.fm
17655,-7.555264949798584,VT65128|0|MEMB003D|-|603,32,negative,208,bcd_FlyReg.fm
17656,-6.403261661529541,VT65128|0|MEMB003D|-|603,33,positive,209,bcd_FlyReg.fm
17657,-6.403261661529541,VT65128|0|MEMB003D|-|603,33,negative,209,bcd_FlyReg.fm
17658,-7.555264949798584,VT65128|0|MEMB003D|-|603,34,positive,210,bcd_FlyReg.fm
17659,-3.155334234237671,VT65128|0|MEMB003D|-|603,34,negative,210,bcd_FlyReg.fm
17660,-6.201627731323242,VT65128|0|MEMB003D|-|603,35,positive,211,bcd_FlyReg.fm
17661,2.054119110107422,VT65128|0|MEMB003D|-|603,35,negative,211,bcd_FlyReg.fm
17662,-5.140227317810059,VT65128|0|MEMB003D|-|603,36,positive,212,bcd_FlyReg.fm
17663,0.9405902028083801,VT65128|0|MEMB003D|-|603,36,negative,212,bcd_FlyReg.fm
17664,-0.9307739734649658,VT65128|0|MEMB003D|-|603,37,positive,213,bcd_FlyReg.fm
17665,1.046299695968628,VT65128|0|MEMB003D|-|603,37,negative,213,bcd_FlyReg.fm
17666,-0.8922998309135437,VT65128|0|MEMB003D|-|603,38,positive,214,bcd_FlyReg.fm
17667,-0.8922998309135437,VT65128|0|MEMB003D|-|603,38,negative,214,bcd_FlyReg.fm
17668,-3.2016279697418213,VT65128|0|MEMB003D|-|603,39,positive,215,bcd_FlyReg.fm
17669,-3.1938083171844482,VT65128|0|MEMB003D|-|603,39,negative,215,bcd_FlyReg.fm
17670,-4.307337284088135,VT65128|0|MEMB003D|-|603,40,positive,216,bcd_FlyReg.fm
17671,-3.155334234237671,VT65128|0|MEMB003D|-|603,40,negative,216,bcd_FlyReg.fm
17672,-8.4032621383667,VT65128|0|MEMB003D|-|603,41,positive,226,bcd_FlyReg.fm
17673,-3.155334234237671,VT65128|0|MEMB003D|-|603,41,negative,226,bcd_FlyReg.fm
17674,-6.140227317810059,VT65128|0|MEMB003D|-|603,42,positive,227,bcd_FlyReg.fm
17675,1.0925933122634888,VT65128|0|MEMB003D|-|603,42,negative,227,bcd_FlyReg.fm
17676,-0.9307739734649658,VT65128|0|MEMB003D|-|603,43,positive,228,bcd_FlyReg.fm
17677,3.294227123260498,VT65128|0|MEMB003D|-|603,43,negative,228,bcd_FlyReg.fm
17678,-1.892299771308899,VT65128|0|MEMB003D|-|603,44,positive,229,bcd_FlyReg.fm
17679,0.10770019143819809,VT65128|0|MEMB003D|-|603,44,negative,229,bcd_FlyReg.fm
17680,2.069226026535034,VT65128|0|MEMB003D|-|603,45,positive,230,bcd_FlyReg.fm
17681,-1.953700304031372,VT65128|0|MEMB003D|-|603,45,negative,230,bcd_FlyReg.fm
17682,-4.307337284088135,VT65128|0|MEMB003D|-|603,46,positive,231,bcd_FlyReg.fm
17683,-6.403261661529541,VT65128|0|MEMB003D|-|603,46,negative,231,bcd_FlyReg.fm
17684,-5.403261661529541,VT65128|0|MEMB003D|-|603,47,positive,232,bcd_FlyReg.fm
17685,-4.307337284088135,VT65128|0|MEMB003D|-|603,47,negative,232,bcd_FlyReg.fm
17686,-4.307337284088135,VT65128|0|MEMB003D|-|603,48,positive,233,bcd_FlyReg.fm
17687,-2.1402273178100586,VT65128|0|MEMB003D|-|603,48,negative,233,bcd_FlyReg.fm
17688,1.0692260265350342,VT65128|0|MEMB003D|-|603,49,positive,234,bcd_FlyReg.fm
17689,-1.953700304031372,VT65128|0|MEMB003D|-|603,49,negative,234,bcd_FlyReg.fm
17690,2.294227123260498,VT65128|0|MEMB003D|-|603,50,positive,235,bcd_FlyReg.fm
17691,0.06922604143619537,VT65128|0|MEMB003D|-|603,50,negative,235,bcd_FlyReg.fm
17692,-5.403261661529541,VT65128|0|MEMB003D|-|603,51,positive,236,bcd_FlyReg.fm
17693,-8.4032621383667,VT65128|0|MEMB003D|-|603,51,negative,236,bcd_FlyReg.fm
17694,-4.307337284088135,VT65128|0|MEMB003D|-|603,52,positive,237,bcd_FlyReg.fm
17695,-3.155334234237671,VT65128|0|MEMB003D|-|603,52,negative,237,bcd_FlyReg.fm
17696,-8.4032621383667,VT65128|0|MEMB003D|-|603,53,positive,238,bcd_FlyReg.fm
17697,-3.155334234237671,VT65128|0|MEMB003D|-|603,53,negative,238,bcd_FlyReg.fm
17698,-6.140227317810059,VT65128|0|MEMB003D|-|603,54,positive,239,bcd_FlyReg.fm
17699,1.0925933122634888,VT65128|0|MEMB003D|-|603,54,negative,239,bcd_FlyReg.fm
17700,-6.140227317810059,VT65128|0|MEMB003D|-|603,55,positive,240,bcd_FlyReg.fm
17701,1.0925933122634888,VT65128|0|MEMB003D|-|603,55,negative,240,bcd_FlyReg.fm
17702,-5.140227317810059,VT65128|0|MEMB003D|-|603,56,positive,241,bcd_FlyReg.fm
17703,0.9405902028083801,VT65128|0|MEMB003D|-|603,56,negative,241,bcd_FlyReg.fm
17704,-1.892299771308899,VT65128|0|MEMB003D|-|603,57,positive,242,bcd_FlyReg.fm
17705,1.107700228691101,VT65128|0|MEMB003D|-|603,57,negative,242,bcd_FlyReg.fm
17706,1.0692260265350342,VT65128|0|MEMB003D|-|603,58,positive,243,bcd_FlyReg.fm
17707,-1.953700304031372,VT65128|0|MEMB003D|-|603,58,negative,243,bcd_FlyReg.fm
17708,3.2557530403137207,VT65128|0|MEMB003D|-|603,59,positive,244,bcd_FlyReg.fm
17709,0.007825496606528759,VT65128|0|MEMB003D|-|603,59,negative,244,bcd_FlyReg.fm
17710,-1.1938083171844482,VT65128|0|MEMB003D|-|603,60,positive,245,bcd_FlyReg.fm
17711,-5.201627731323242,VT65128|0|MEMB003D|-|603,60,negative,245,bcd_FlyReg.fm
17712,-1.3458114862442017,VT65128|0|MEMB003D|-|603,61,positive,246,bcd_FlyReg.fm
17713,-4.201627731323242,VT65128|0|MEMB003D|-|603,61,negative,246,bcd_FlyReg.fm
17714,-6.555264949798584,VT65128|0|MEMB003D|-|603,62,positive,247,bcd_FlyReg.fm
17715,-6.403261661529541,VT65128|0|MEMB003D|-|603,62,negative,247,bcd_FlyReg.fm
17716,-5.555264949798584,VT65128|0|MEMB003D|-|603,63,positive,248,bcd_FlyReg.fm
17717,-3.3073372840881348,VT65128|0|MEMB003D|-|603,63,negative,248,bcd_FlyReg.fm
17718,-8.555264472961426,VT65128|0|MEMB003D|-|603,64,positive,249,bcd_FlyReg.fm
17719,-4.403261661529541,VT65128|0|MEMB003D|-|603,64,negative,249,bcd_FlyReg.fm
17720,0.06922604143619537,VT65128|0|MEMB003D|-|603,65,positive,250,bcd_FlyReg.fm
17721,2.294227123260498,VT65128|0|MEMB003D|-|603,65,negative,250,bcd_FlyReg.fm
17722,-1.953700304031372,VT65128|0|MEMB003D|-|603,66,positive,251,bcd_FlyReg.fm
17723,1.0692260265350342,VT65128|0|MEMB003D|-|603,66,negative,251,bcd_FlyReg.fm
17724,2.069226026535034,VT65128|0|MEMB003D|-|603,67,positive,252,bcd_FlyReg.fm
17725,-1.953700304031372,VT65128|0|MEMB003D|-|603,67,negative,252,bcd_FlyReg.fm
17726,-0.05940979719161987,VT65128|0|MEMB003D|-|603,68,positive,253,bcd_FlyReg.fm
17727,-4.140227317810059,VT65128|0|MEMB003D|-|603,68,negative,253,bcd_FlyReg.fm
17728,-4.403261661529541,VT65128|0|MEMB003D|-|603,69,positive,254,bcd_FlyReg.fm
17729,-8.555264472961426,VT65128|0|MEMB003D|-|603,69,negative,254,bcd_FlyReg.fm
17730,-3.3073372840881348,VT65128|0|MEMB003D|-|603,70,positive,255,bcd_FlyReg.fm
17731,-5.555264949798584,VT65128|0|MEMB003D|-|603,70,negative,255,bcd_FlyReg.fm
17732,-6.403261661529541,VT65128|0|MEMB003D|-|603,71,positive,266,bcd_FlyReg.fm
17733,-6.555264949798584,VT65128|0|MEMB003D|-|603,71,negative,266,bcd_FlyReg.fm
17734,-5.201627731323242,VT65128|0|MEMB003D|-|603,72,positive,267,bcd_FlyReg.fm
17735,-1.1938083171844482,VT65128|0|MEMB003D|-|603,72,negative,267,bcd_FlyReg.fm
17736,-4.201627731323242,VT65128|0|MEMB003D|-|603,73,positive,268,bcd_FlyReg.fm
17737,0.902116060256958,VT65128|0|MEMB003D|-|603,73,negative,268,bcd_FlyReg.fm
17738,-5.201627731323242,VT65128|0|MEMB003D|-|603,74,positive,269,bcd_FlyReg.fm
17739,-0.3458114564418793,VT65128|0|MEMB003D|-|603,74,negative,269,bcd_FlyReg.fm
17740,0.06922604143619537,VT65128|0|MEMB003D|-|603,75,positive,271,bcd_FlyReg.fm
17741,0.04629964381456375,VT65128|0|MEMB003D|-|603,75,negative,271,bcd_FlyReg.fm
17742,-0.9537003636360168,VT65128|0|MEMB003D|-|603,76,positive,272,bcd_FlyReg.fm
17743,0.06922604143619537,VT65128|0|MEMB003D|-|603,76,negative,272,bcd_FlyReg.fm
17744,2.0078256130218506,VT65128|0|MEMB003D|-|603,77,positive,273,bcd_FlyReg.fm
17745,-0.992174506187439,VT65128|0|MEMB003D|-|603,77,negative,273,bcd_FlyReg.fm
17746,-4.307337284088135,VT65128|0|MEMB003D|-|603,78,positive,278,bcd_FlyReg.fm
17747,-6.403261661529541,VT65128|0|MEMB003D|-|603,78,negative,278,bcd_FlyReg.fm
17748,-5.403261661529541,VT65128|0|MEMB003D|-|603,79,positive,279,bcd_FlyReg.fm
17749,-4.307337284088135,VT65128|0|MEMB003D|-|603,79,negative,279,bcd_FlyReg.fm
17750,-7.555264949798584,VT65128|0|MEMB003D|-|603,80,positive,280,bcd_FlyReg.fm
17751,-4.555264949798584,VT65128|0|MEMB003D|-|603,80,negative,280,bcd_FlyReg.fm
17752,-4.140227317810059,VT65128|0|MEMB003D|-|603,81,positive,281,bcd_FlyReg.fm
17753,-2.3073372840881348,VT65128|0|MEMB003D|-|603,81,negative,281,bcd_FlyReg.fm
17754,-5.201627731323242,VT65128|0|MEMB003D|-|603,82,positive,282,bcd_FlyReg.fm
17755,-1.1938083171844482,VT65128|0|MEMB003D|-|603,82,negative,282,bcd_FlyReg.fm
17756,-4.201627731323242,VT65128|0|MEMB003D|-|603,83,positive,286,bcd_FlyReg.fm
17757,0.902116060256958,VT65128|0|MEMB003D|-|603,83,negative,286,bcd_FlyReg.fm
17758,-1.953700304031372,VT65128|0|MEMB003D|-|603,84,positive,287,bcd_FlyReg.fm
17759,2.069226026535034,VT65128|0|MEMB003D|-|603,84,negative,287,bcd_FlyReg.fm
17760,1.0692260265350342,VT65128|0|MEMB003D|-|603,85,positive,288,bcd_FlyReg.fm
17761,-1.953700304031372,VT65128|0|MEMB003D|-|603,85,negative,288,bcd_FlyReg.fm
17762,2.294227123260498,VT65128|0|MEMB003D|-|603,86,positive,289,bcd_FlyReg.fm
17763,0.06922604143619537,VT65128|0|MEMB003D|-|603,86,negative,289,bcd_FlyReg.fm
17764,-4.403261661529541,VT65128|0|MEMB003D|-|603,87,positive,290,bcd_FlyReg.fm
17765,-8.555264472961426,VT65128|0|MEMB003D|-|603,87,negative,290,bcd_FlyReg.fm
17766,-4.307337284088135,VT65128|0|MEMB003D|-|603,88,positive,292,bcd_FlyReg.fm
17767,-5.403261661529541,VT65128|0|MEMB003D|-|603,88,negative,292,bcd_FlyReg.fm
17768,-6.403261661529541,VT65128|0|MEMB003D|-|603,89,positive,293,bcd_FlyReg.fm
17769,-4.307337284088135,VT65128|0|MEMB003D|-|603,89,negative,293,bcd_FlyReg.fm
17770,-5.201627731323242,VT65128|0|MEMB003D|-|603,90,positive,294,bcd_FlyReg.fm
17771,-0.3458114564418793,VT65128|0|MEMB003D|-|603,90,negative,294,bcd_FlyReg.fm
17772,-4.140227317810059,VT65128|0|MEMB003D|-|603,91,positive,295,bcd_FlyReg.fm
17773,-2.3073372840881348,VT65128|0|MEMB003D|-|603,91,negative,295,bcd_FlyReg.fm
17774,-5.201627731323242,VT65128|0|MEMB003D|-|603,92,positive,296,bcd_FlyReg.fm
17775,-1.1938083171844482,VT65128|0|MEMB003D|-|603,92,negative,296,bcd_FlyReg.fm
17776,-4.201627731323242,VT65128|0|MEMB003D|-|603,93,positive,297,bcd_FlyReg.fm
17777,0.902116060256958,VT65128|0|MEMB003D|-|603,93,negative,297,bcd_FlyReg.fm
17778,-5.201627731323242,VT65128|0|MEMB003D|-|603,94,positive,298,bcd_FlyReg.fm
17779,-0.3458114564418793,VT65128|0|MEMB003D|-|603,94,negative,298,bcd_FlyReg.fm
17780,-5.140227317810059,VT65128|0|MEMB003D|-|603,95,positive,299,bcd_FlyReg.fm
17781,-2.155334234237671,VT65128|0|MEMB003D|-|603,95,negative,299,bcd_FlyReg.fm
17782,-0.9537003636360168,VT65128|0|MEMB003D|-|603,96,positive,300,bcd_FlyReg.fm
17783,3.3171534538269043,VT65128|0|MEMB003D|-|603,96,negative,300,bcd_FlyReg.fm
17784,-4.201627731323242,VT65128|0|MEMB003D|-|603,97,positive,301,bcd_FlyReg.fm
17785,-2.345811367034912,VT65128|0|MEMB003D|-|603,97,negative,301,bcd_FlyReg.fm
17786,-1.892299771308899,VT65128|0|MEMB003D|-|603,98,positive,302,bcd_FlyReg.fm
17787,-2.155334234237671,VT65128|0|MEMB003D|-|603,98,negative,302,bcd_FlyReg.fm
17788,-6.403261661529541,VT65128|0|MEMB003D|-|603,99,positive,303,bcd_FlyReg.fm
17789,-4.307337284088135,VT65128|0|MEMB003D|-|603,99,negative,303,bcd_FlyReg.fm
17790,-6.201627731323242,VT65128|0|MEMB003D|-|603,100,positive,304,bcd_FlyReg.fm
17791,-0.19380836188793182,VT65128|0|MEMB003D|-|603,100,negative,304,bcd_FlyReg.fm
17792,0.06922604143619537,VT65128|0|MEMB003D|-|603,101,positive,308,bcd_FlyReg.fm
17793,2.294227123260498,VT65128|0|MEMB003D|-|603,101,negative,308,bcd_FlyReg.fm
17794,-1.953700304031372,VT65128|0|MEMB003D|-|603,102,positive,309,bcd_FlyReg.fm
17795,1.0692260265350342,VT65128|0|MEMB003D|-|603,102,negative,309,bcd_FlyReg.fm
17796,-3.1402273178100586,VT65128|0|MEMB003D|-|603,103,positive,310,bcd_FlyReg.fm
17797,-4.155333995819092,VT65128|0|MEMB003D|-|603,103,negative,310,bcd_FlyReg.fm
17798,-0.05940979719161987,VT65128|0|MEMB003D|-|603,104,positive,311,bcd_FlyReg.fm
17799,-0.8922998309135437,VT65128|0|MEMB003D|-|603,104,negative,311,bcd_FlyReg.fm
17800,-2.1938083171844482,VT65128|0|MEMB003D|-|603,105,positive,312,bcd_FlyReg.fm
17801,-5.201627731323242,VT65128|0|MEMB003D|-|603,105,negative,312,bcd_FlyReg.fm
17802,2.3556277751922607,VT65128|0|MEMB003D|-|603,106,positive,313,bcd_FlyReg.fm
17803,-0.8922998309135437,VT65128|0|MEMB003D|-|603,106,negative,313,bcd_FlyReg.fm
17804,-4.403261661529541,VT65128|0|MEMB003D|-|603,107,positive,314,bcd_FlyReg.fm
17805,-8.555264472961426,VT65128|0|MEMB003D|-|603,107,negative,314,bcd_FlyReg.fm
17806,-3.3073372840881348,VT65128|0|MEMB003D|-|603,108,positive,315,bcd_FlyReg.fm
17807,-5.555264949798584,VT65128|0|MEMB003D|-|603,108,negative,315,bcd_FlyReg.fm
17808,-6.403261661529541,VT65128|0|MEMB003D|-|603,109,positive,316,bcd_FlyReg.fm
17809,-6.555264949798584,VT65128|0|MEMB003D|-|603,109,negative,316,bcd_FlyReg.fm
17810,-5.201627731323242,VT65128|0|MEMB003D|-|603,110,positive,317,bcd_FlyReg.fm
17811,-1.1938083171844482,VT65128|0|MEMB003D|-|603,110,negative,317,bcd_FlyReg.fm
17812,0.007825496606528759,VT65128|0|MEMB003D|-|603,111,positive,318,bcd_FlyReg.fm
17813,3.2557530403137207,VT65128|0|MEMB003D|-|603,111,negative,318,bcd_FlyReg.fm
17814,-1.953700304031372,VT65128|0|MEMB003D|-|603,112,positive,319,bcd_FlyReg.fm
17815,1.0692260265350342,VT65128|0|MEMB003D|-|603,112,negative,319,bcd_FlyReg.fm
17816,2.069226026535034,VT65128|0|MEMB003D|-|603,113,positive,320,bcd_FlyReg.fm
17817,-1.953700304031372,VT65128|0|MEMB003D|-|603,113,negative,320,bcd_FlyReg.fm
17818,0.902116060256958,VT65128|0|MEMB003D|-|603,114,positive,321,bcd_FlyReg.fm
17819,-4.201627731323242,VT65128|0|MEMB003D|-|603,114,negative,321,bcd_FlyReg.fm
17820,-6.403261661529541,VT65128|0|MEMB003D|-|603,115,positive,322,bcd_FlyReg.fm
17821,-7.403261661529541,VT65128|0|MEMB003D|-|603,115,negative,322,bcd_FlyReg.fm
17822,-2.3073372840881348,VT65128|0|MEMB003D|-|603,116,positive,323,bcd_FlyReg.fm
17823,-0.8922998309135437,VT65128|0|MEMB003D|-|603,116,negative,323,bcd_FlyReg.fm
17824,-3.3073372840881348,VT65128|0|MEMB003D|-|603,117,positive,324,bcd_FlyReg.fm
17825,-4.140227317810059,VT65128|0|MEMB003D|-|603,117,negative,324,bcd_FlyReg.fm
17826,-0.8922998309135437,VT65128|0|MEMB003D|-|603,118,positive,325,bcd_FlyReg.fm
17827,-4.155333995819092,VT65128|0|MEMB003D|-|603,118,negative,325,bcd_FlyReg.fm
17828,-4.155333995819092,VT65128|0|MEMB003D|-|603,119,positive,326,bcd_FlyReg.fm
17829,-4.155333995819092,VT65128|0|MEMB003D|-|603,119,negative,326,bcd_FlyReg.fm
17830,-7.403261661529541,VT65128|0|MEMB003D|-|603,120,positive,327,bcd_FlyReg.fm
17831,-3.3073372840881348,VT65128|0|MEMB003D|-|603,120,negative,327,bcd_FlyReg.fm
17832,-5.140227317810059,VT65128|0|MEMB003D|-|603,121,positive,328,bcd_FlyReg.fm
17833,-1.3073372840881348,VT65128|0|MEMB003D|-|603,121,negative,328,bcd_FlyReg.fm
17834,-5.140227317810059,VT65128|0|MEMB003D|-|603,122,positive,329,bcd_FlyReg.fm
17835,-2.155334234237671,VT65128|0|MEMB003D|-|603,122,negative,329,bcd_FlyReg.fm
17836,-5.201627731323242,VT65128|0|MEMB003D|-|603,123,positive,330,bcd_FlyReg.fm
17837,1.0541191101074219,VT65128|0|MEMB003D|-|603,123,negative,330,bcd_FlyReg.fm
17838,-0.992174506187439,VT65128|0|MEMB003D|-|603,124,positive,331,bcd_FlyReg.fm
17839,4.255753040313721,VT65128|0|MEMB003D|-|603,124,negative,331,bcd_FlyReg.fm
17840,-5.140227317810059,VT65128|0|MEMB003D|-|603,125,positive,332,bcd_FlyReg.fm
17841,-2.3073372840881348,VT65128|0|MEMB003D|-|603,125,negative,332,bcd_FlyReg.fm
17842,0.10770019143819809,VT65128|0|MEMB003D|-|603,126,positive,333,bcd_FlyReg.fm
17843,0.10770019143819809,VT65128|0|MEMB003D|-|603,126,negative,333,bcd_FlyReg.fm
17844,-5.555264949798584,VT65128|0|MEMB003D|-|603,127,positive,334,bcd_FlyReg.fm
17845,-7.555264949798584,VT65128|0|MEMB003D|-|603,127,negative,334,bcd_FlyReg.fm
17846,-0.9537003636360168,VT65128|0|MEMB003D|-|603,128,positive,335,bcd_FlyReg.fm
17847,-1.3458114862442017,VT65128|0|MEMB003D|-|603,128,negative,335,bcd_FlyReg.fm
17848,-3.155334234237671,VT65128|0|MEMB003D|-|603,129,positive,336,bcd_FlyReg.fm
17849,-4.140227317810059,VT65128|0|MEMB003D|-|603,129,negative,336,bcd_FlyReg.fm
17850,0.04629964381456375,VT65128|0|MEMB003D|-|603,130,positive,337,bcd_FlyReg.fm
17851,-0.9307739734649658,VT65128|0|MEMB003D|-|603,130,negative,337,bcd_FlyReg.fm
17852,3.294227123260498,VT65128|0|MEMB003D|-|603,131,positive,338,bcd_FlyReg.fm
17853,-0.9307739734649658,VT65128|0|MEMB003D|-|603,131,negative,338,bcd_FlyReg.fm
17854,1.0925933122634888,VT65128|0|MEMB003D|-|603,132,positive,385,bcd_FlyReg.fm
17855,-6.140227317810059,VT65128|0|MEMB003D|-|603,132,negative,385,bcd_FlyReg.fm
17856,-2.155334234237671,VT65128|0|MEMB003D|-|603,133,positive,386,bcd_FlyReg.fm
17857,-8.555264472961426,VT65128|0|MEMB003D|-|603,133,negative,386,bcd_FlyReg.fm
17858,0.09259329736232758,VT65128|0|MEMB003D|-|603,134,positive,387,bcd_FlyReg.fm
17859,-4.140227317810059,VT65128|0|MEMB003D|-|603,134,negative,387,bcd_FlyReg.fm
17860,-5.403261661529541,VT65128|0|MEMB003D|-|603,135,positive,390,bcd_FlyReg.fm
17861,-8.555264472961426,VT65128|0|MEMB003D|-|603,135,negative,390,bcd_FlyReg.fm
17862,2.294227123260498,VT65128|0|MEMB003D|-|603,136,positive,391,bcd_FlyReg.fm
17863,1.0692260265350342,VT65128|0|MEMB003D|-|603,136,negative,391,bcd_FlyReg.fm
17864,-5.403261661529541,VT65128|0|MEMB003D|-|603,137,positive,392,bcd_FlyReg.fm
17865,-8.555264472961426,VT65128|0|MEMB003D|-|603,137,negative,392,bcd_FlyReg.fm
17866,2.294227123260498,VT65128|0|MEMB003D|-|603,138,positive,393,bcd_FlyReg.fm
17867,1.0692260265350342,VT65128|0|MEMB003D|-|603,138,negative,393,bcd_FlyReg.fm
17868,-5.403261661529541,VT65128|0|MEMB003D|-|603,139,positive,394,bcd_FlyReg.fm
17869,-8.555264472961426,VT65128|0|MEMB003D|-|603,139,negative,394,bcd_FlyReg.fm
17870,2.294227123260498,VT65128|0|MEMB003D|-|603,140,positive,395,bcd_FlyReg.fm
17871,1.0692260265350342,VT65128|0|MEMB003D|-|603,140,negative,395,bcd_FlyReg.fm
17872,-2.155334234237671,VT65128|0|MEMB003D|-|603,141,positive,402,bcd_FlyReg.fm
17873,-6.140227317810059,VT65128|0|MEMB003D|-|603,141,negative,402,bcd_FlyReg.fm
17874,3.294227123260498,VT65128|0|MEMB003D|-|603,142,positive,403,bcd_FlyReg.fm
17875,-0.9307739734649658,VT65128|0|MEMB003D|-|603,142,negative,403,bcd_FlyReg.fm
17876,2.054119110107422,VT65128|0|MEMB003D|-|603,143,positive,404,bcd_FlyReg.fm
17877,-6.201627731323242,VT65128|0|MEMB003D|-|603,143,negative,404,bcd_FlyReg.fm
17878,-4.155333995819092,VT65128|0|MEMB003D|-|603,144,positive,405,bcd_FlyReg.fm
17879,-7.403261661529541,VT65128|0|MEMB003D|-|603,144,negative,405,bcd_FlyReg.fm
17880,-2.155334234237671,VT65128|0|MEMB003D|-|603,145,positive,406,bcd_FlyReg.fm
17881,-1.892299771308899,VT65128|0|MEMB003D|-|603,145,negative,406,bcd_FlyReg.fm
17882,-7.555264949798584,VT65128|0|MEMB003D|-|603,146,positive,407,bcd_FlyReg.fm
17883,-6.403261661529541,VT65128|0|MEMB003D|-|603,146,negative,407,bcd_FlyReg.fm
17884,-0.8922998309135437,VT65128|0|MEMB003D|-|603,147,positive,408,bcd_FlyReg.fm
17885,-0.05940979719161987,VT65128|0|MEMB003D|-|603,147,negative,408,bcd_FlyReg.fm
17886,-7.403261661529541,VT65128|0|MEMB003D|-|603,148,positive,409,bcd_FlyReg.fm
17887,-5.555264949798584,VT65128|0|MEMB003D|-|603,148,negative,409,bcd_FlyReg.fm
17888,0.06922604143619537,VT65128|0|MEMB003D|-|603,149,positive,410,bcd_FlyReg.fm
17889,0.04629964381456375,VT65128|0|MEMB003D|-|603,149,negative,410,bcd_FlyReg.fm
17890,-0.9537003636360168,VT65128|0|MEMB003D|-|603,150,positive,411,bcd_FlyReg.fm
17891,0.06922604143619537,VT65128|0|MEMB003D|-|603,150,negative,411,bcd_FlyReg.fm
17892,1.046299695968628,VT65128|0|MEMB003D|-|603,151,positive,412,bcd_FlyReg.fm
17893,-0.9307739734649658,VT65128|0|MEMB003D|-|603,151,negative,412,bcd_FlyReg.fm
17894,-3.3073372840881348,VT65128|0|MEMB003D|-|603,152,positive,413,bcd_FlyReg.fm
17895,-7.403261661529541,VT65128|0|MEMB003D|-|603,152,negative,413,bcd_FlyReg.fm
17896,1.0541191101074219,VT65128|0|MEMB003D|-|603,153,positive,414,bcd_FlyReg.fm
17897,-1.953700304031372,VT65128|0|MEMB003D|-|603,153,negative,414,bcd_FlyReg.fm
17898,-4.155333995819092,VT65128|0|MEMB003D|-|603,154,positive,415,bcd_FlyReg.fm
17899,-4.140227317810059,VT65128|0|MEMB003D|-|603,154,negative,415,bcd_FlyReg.fm
17900,1.107700228691101,VT65128|0|MEMB003D|-|603,155,positive,416,bcd_FlyReg.fm
17901,-1.892299771308899,VT65128|0|MEMB003D|-|603,155,negative,416,bcd_FlyReg.fm
17902,1.902116060256958,VT65128|0|MEMB003D|-|603,156,positive,417,bcd_FlyReg.fm
17903,-5.201627731323242,VT65128|0|MEMB003D|-|603,156,negative,417,bcd_FlyReg.fm
17904,-3.155334234237671,VT65128|0|MEMB003D|-|603,157,positive,418,bcd_FlyReg.fm
17905,-7.555264949798584,VT65128|0|MEMB003D|-|603,157,negative,418,bcd_FlyReg.fm
17906,-2.155334234237671,VT65128|0|MEMB003D|-|603,158,positive,419,bcd_FlyReg.fm
17907,-4.140227317810059,VT65128|0|MEMB003D|-|603,158,negative,419,bcd_FlyReg.fm
